pexp,lnpexp,lnpincome,lnpproper,lnedu,lnage,mari_dum,region1,region2,pension
1571.836563,7.36,7.601,8.7,1.386,3.611,1,0,1,0
1170.281971,7.065,8.517,10.127,1.386,3.829,1,0,1,0
1371.965963,7.224,9.105,7.313,1.386,3.664,1,0,1,0
498.6976499,6.212,7.889,6.502,1.386,3.178,1,0,1,0
606.6791087,6.408,7.601,6.839,1.386,4.127,1,0,1,0
1130.03061,7.03,8.294,10.463,1.386,3.738,1,0,1,0
589.9277077,6.38,7.313,8.294,1.386,3.296,1,0,1,0
2810.169273,7.941,8.613,11.002,1.386,3.829,1,0,1,0
2630.68619,7.875,7.601,9.393,1.386,4.19,1,0,1,0
3158.96588,8.058,8.517,8.006,1.386,3.989,1,0,1,0
1680.757729,7.427,7.601,8.112,1.386,3.761,1,0,1,0
941.9950314,6.848,8.161,7.601,1.386,3.85,1,0,1,0
848.1012269,6.743,7.755,6.908,1.386,4.22,1,0,1,0
8484.53183,9.046,8.006,9.21,1.386,3.807,1,0,0,0
2939.515351,7.986,8.161,7.824,1.386,3.584,1,0,0,0
2702.682291,7.902,8.434,9.903,1.386,3.401,1,0,0,0
2504.889749,7.826,7.726,7.601,1.386,2.996,1,0,0,0
4959.201406,8.509,8.854,11.082,1.386,3.555,1,0,0,0
1939.140282,7.57,7.601,7.824,1.386,3.664,1,0,0,0
2670.443921,7.89,7.824,7.824,1.386,3.664,1,0,0,0
1413.748547,7.254,7.313,7.824,1.386,3.951,1,0,0,0
2130.261455,7.664,7.131,9.616,1.386,3.555,1,0,0,0
5469.814595,8.607,8.78,8.987,1.386,3.219,1,0,0,0
2583.757464,7.857,8.517,9.903,1.386,3.97,1,0,0,0
2259.728608,7.723,8.517,9.21,1.386,3.664,1,0,0,0
3193.906325,8.069,8.817,9.616,1.386,3.466,1,0,0,0
980.4385779,6.888,7.131,6.908,1.386,3.738,1,0,0,0
2525.009237,7.834,7.741,7.313,1.386,3.714,1,0,0,0
6829.453946,8.829,8.987,9.21,1.386,3.892,1,0,0,0
885.3650094,6.786,7.467,7.824,1.386,4.025,1,0,0,0
1439.426429,7.272,7.467,9.616,1.386,3.555,1,0,0,0
1684.122608,7.429,7.824,8.517,1.386,3.611,1,0,0,0
2861.210311,7.959,6.908,9.21,1.386,3.584,1,0,0,0
2472.536931,7.813,7.824,8.7,1.386,3.497,1,0,0,0
2399.462421,7.783,7.601,10.597,1.386,3.296,1,0,0,0
759.7580292,6.633,7.419,9.21,1.386,3.401,1,0,0,0
2699.98096,7.901,8.517,10.309,1.386,3.807,1,0,0,0
7577.965205,8.933,9.616,10.24,1.386,3.367,1,0,0,0
2034.48908,7.618,7.719,8.412,1.386,3.689,1,0,0,0
1059.974362,6.966,7.601,7.824,1.386,3.611,1,0,0,0
1095.537073,6.999,6.908,9.21,1.386,3.584,1,0,0,0
6647.525772,8.802,6.908,7.824,1.386,4.22,1,0,0,0
4129.865009,8.326,7.824,6.908,1.386,3.97,1,0,0,0
1850.109305,7.523,7.313,9.903,1.386,3.951,1,0,0,0
2980.957987,8,10.127,6.908,1.386,4.19,1,0,0,0
3640.950307,8.2,8.086,7.313,1.386,3.296,1,0,0,0
2689.202607,7.897,8.517,8.7,1.386,3.97,1,0,0,0
1339.430764,7.2,6.908,10.127,1.386,4.025,1,0,0,0
1250.126469,7.131,7.824,8.923,1.386,4.19,1,0,0,0
1610.016973,7.384,8.006,8.923,1.386,4.06,1,0,0,0
3480.739325,8.155,7.313,10.82,1.386,4.025,1,0,0,0
891.5843066,6.793,6.908,9.21,1.386,4.127,1,0,0,0
1020.451035,6.928,8.207,9.498,1.386,3.258,1,0,0,0
2389.883741,7.779,8.006,8.112,1.386,3.219,1,0,0,0
1350.189187,7.208,6.685,5.521,1.386,4.19,1,0,0,0
4398.417077,8.389,8.7,11.513,1.386,4.205,1,0,0,0
495.2189559,6.205,6.62,4.605,1.386,3.296,1,0,0,0
667.1400541,6.503,7.313,8.517,1.386,4.159,1,0,0,0
2818.612439,7.944,7.824,8.923,1.386,3.689,0,0,0,0
1879.949136,7.539,8.294,9.21,1.386,3.85,0,0,1,0
1029.676547,6.937,8.517,6.215,1.386,3.989,0,0,1,0
480.1026811,6.174,6.551,6.397,1.386,4.19,0,0,1,0
16236.22279,9.695,8.854,10.309,1.386,3.85,0,0,0,0
4438.181502,8.398,8.294,11.513,1.386,4.111,0,0,0,0
6241.650939,8.739,8.631,8.294,1.386,3.892,0,0,0,0
2740.785946,7.916,7.601,9.21,1.386,3.932,0,0,0,0
1960.588574,7.581,7.783,7.601,1.386,4.143,0,0,0,0
762.0407257,6.636,6.685,7.601,1.609,3.951,0,1,0,0
2716.229542,7.907,8.343,8.854,1.609,3.85,0,0,1,0
7368.725209,8.905,9.616,7.824,1.609,3.401,0,0,1,0
343.0924691,5.838,6.215,6.215,1.609,3.526,0,0,1,0
5790.651003,8.664,8.923,8.923,1.609,2.944,0,0,0,0
1994.203497,7.598,8.412,5.809,1.609,2.944,0,0,0,0
1733.677233,7.458,7.755,8.112,1.609,2.833,0,0,0,0
3158.96588,8.058,7.601,8.854,1.609,3.584,0,0,0,0
5218.681172,8.56,8.575,9.903,1.609,3.664,0,0,0,0
1480.299928,7.3,8.006,8.7,1.609,3.664,0,0,0,0
3579.577301,8.183,8.78,8.412,1.609,3.664,1,0,1,0
886.2508173,6.787,7.195,7.601,1.609,3.689,1,0,1,0
1439.426429,7.272,8.294,8.517,1.609,3.829,1,0,1,0
7593.136302,8.935,9.159,9.433,1.609,3.638,1,0,0,0
1994.203497,7.598,7.514,7.755,1.609,3.526,1,0,0,0
1310.285066,7.178,6.908,6.908,1.609,3.367,1,0,0,0
3714.502383,8.22,7.824,8.923,1.609,3.738,1,1,0,0
8725.455919,9.074,9.616,9.616,1.609,3.135,1,1,0,0
8716.734824,9.073,8.7,8.517,1.609,3.664,1,1,0,0
5808.04904,8.667,8.161,9.616,1.609,3.892,1,1,0,0
1956.671315,7.579,7.824,9.077,1.609,3.871,1,1,0,0
3381.247489,8.126,8.112,9.498,1.609,3.829,1,1,0,0
5019.070318,8.521,8.923,9.616,1.609,3.664,1,1,0,0
4509.763536,8.414,8.006,7.824,1.609,3.611,1,1,0,0
5469.814595,8.607,7.824,8.517,1.609,3.611,1,1,0,0
12823.05498,9.459,9.616,9.903,1.609,3.738,1,1,0,0
3371.118947,8.123,8.517,10.463,1.609,3.714,1,1,0,0
7172.431518,8.878,9.433,10.597,1.609,3.611,1,1,0,0
5182.277964,8.553,8.517,10.127,1.609,3.584,1,1,0,0
4451.516039,8.401,8.161,9.21,1.609,3.638,1,1,0,0
4138.133004,8.328,9.21,10.127,1.609,3.555,1,1,0,0
9837.924077,9.194,10.127,11.002,1.609,3.555,1,1,0,0
5115.344362,8.54,8.805,10.191,1.609,3.989,1,1,0,0
5937.242031,8.689,8.006,9.903,1.609,3.466,1,1,0,0
8200.906697,9.012,9.696,8.23,1.609,3.367,1,1,0,0
2980.957987,8,8.923,7.824,1.609,4.127,1,1,0,0
2460.205101,7.808,7.601,8.517,1.609,3.714,1,1,0,0
5187.462834,8.554,8.039,8.923,1.609,3.664,1,1,0,0
1774.013903,7.481,7.889,7.889,1.609,3.638,1,1,0,0
4234.41304,8.351,8.805,9.721,1.609,3.761,1,1,0,0
8442.215051,9.041,9.616,8.923,1.609,3.526,1,1,0,0
3995.803642,8.293,8.397,9.721,1.609,4.111,1,1,0,0
3229.233237,8.08,7.824,9.616,1.609,3.664,1,1,0,0
2760.038754,7.923,8.987,7.824,1.609,4.127,1,1,0,0
1294.655609,7.166,9.903,11.002,1.609,4.205,1,1,0,0
4851.29035,8.487,8.294,10.532,1.609,3.584,1,1,0,0
1427.956957,7.264,7.313,9.028,1.609,3.689,1,1,0,0
11092.22842,9.314,9.831,8.987,1.609,3.85,1,1,0,0
6843.126522,8.831,9.903,11.513,1.609,3.611,1,1,0,0
4619.307126,8.438,8.517,8.517,1.609,3.584,1,1,0,0
3190.714015,8.068,8.517,10.463,1.609,3.555,1,1,0,0
2359.016326,7.766,8.006,8.517,1.609,3.526,1,1,0,0
2570.87092,7.852,7.601,9.903,1.609,3.497,1,1,0,0
2550.386002,7.844,7.65,7.824,1.609,3.761,1,1,0,0
2059.05002,7.63,8.112,8.112,1.609,3.497,1,1,0,0
1252.629223,7.133,8.412,7.824,1.609,4.094,1,1,0,0
3774.412423,8.236,7.419,8.805,1.609,3.178,1,1,0,0
8518.537925,9.05,8.896,10.309,1.609,3.497,1,1,0,0
8919.54308,9.096,9.105,10.127,1.609,3.638,1,1,0,0
5177.098276,8.552,8.923,9.903,1.609,4.025,1,1,0,0
11464.37867,9.347,9.532,9.741,1.609,3.638,1,1,0,0
10107.16644,9.221,9.473,10.82,1.609,4.205,1,1,0,0
5491.737671,8.611,8.412,8.294,1.609,3.738,1,1,0,0
2140.939435,7.669,8.987,8.294,1.609,3.555,1,1,0,0
3759.344928,8.232,8.923,10.597,1.609,3.611,1,1,0,0
5125.585288,8.542,8.942,9.21,1.609,3.689,1,1,0,0
1613.240229,7.386,8.294,6.908,1.609,3.466,1,1,0,0
3108.824626,8.042,7.467,8.517,1.609,3.434,1,1,0,0
2243.965742,7.716,7.313,8.517,1.609,3.689,1,1,0,0
4600.866802,8.434,9.35,10.127,1.609,3.611,1,1,0,0
1173.798089,7.068,7.062,6.502,1.609,3.689,1,1,0,0
1000.244751,6.908,6.502,8.112,1.609,3.761,1,1,0,0
6808.996286,8.826,9.21,9.903,1.609,3.689,1,1,0,0
2059.05002,7.63,8.517,8.517,1.609,3.689,1,1,0,0
6568.232175,8.79,9.77,9.433,1.609,3.714,1,1,0,0
2069.371051,7.635,8.517,9.616,1.609,3.526,1,1,0,0
3491.197222,8.158,7.937,8.294,1.609,4.127,1,1,0,0
1820.743112,7.507,9.616,9.616,1.609,4.094,1,1,0,0
4268.424207,8.359,8.751,10.127,1.609,4.025,1,1,0,0
2960.164144,7.993,8.412,8.517,1.609,3.664,1,1,0,0
5619.511402,8.634,8.7,8.006,1.609,4.205,1,1,0,0
2075.588486,7.638,7.937,8.7,1.609,3.871,1,1,0,0
3714.502383,8.22,9.433,8.294,1.609,3.332,1,1,0,0
3238.935482,8.083,7.824,9.616,1.609,4.078,1,1,0,0
11327.62827,9.335,8.161,9.616,1.609,3.784,1,0,1,0
6342.320564,8.755,8.112,10.414,1.609,3.714,1,0,1,0
9720.574494,9.182,8.517,7.601,1.609,3.611,1,0,1,0
7958.533276,8.982,8.7,9.798,1.609,3.638,1,0,1,0
14429.06711,9.577,8.7,8.006,1.609,3.829,1,0,1,0
9681.769857,9.178,10.021,11.849,1.609,3.611,1,0,1,0
8283.32718,9.022,9.028,11.156,1.609,3.714,1,0,1,0
5135.846716,8.544,8.112,8.805,1.609,3.714,1,0,1,0
9246.496481,9.132,7.601,7.313,1.609,3.807,1,0,1,0
10509.13334,9.26,7.313,10.82,1.609,3.664,1,0,1,0
6367.740652,8.759,7.467,7.824,1.609,3.714,1,0,1,0
7136.658867,8.873,7.601,7.313,1.609,3.526,1,0,1,0
4411.632141,8.392,7.889,8.805,1.609,3.664,1,0,1,0
5990.918391,8.698,7.824,8.517,1.609,4.025,1,0,1,0
4221.728836,8.348,8.517,7.824,1.609,3.584,1,0,1,0
14838.79034,9.605,8.987,8.294,1.609,3.664,1,0,1,0
4209.082629,8.345,8.006,10.309,1.609,3.689,1,0,1,0
5585.895283,8.628,8.7,7.313,1.609,3.989,1,0,1,0
4394.020859,8.388,9.21,10.127,1.609,3.638,1,0,1,0
6522.415097,8.783,9.21,9.21,1.609,3.638,1,0,1,0
1916.009659,7.558,7.244,6.908,1.609,3.584,1,0,1,0
4251.384612,8.355,7.17,9.547,1.609,3.638,1,0,1,0
1685.807573,7.43,6.908,7.824,1.609,3.584,1,0,1,0
3258.427513,8.089,8.23,8.517,1.609,3.871,1,0,1,0
10239.41737,9.234,9.473,9.616,1.609,3.689,1,0,1,0
1359.673668,7.215,7.749,8.294,1.609,4.111,1,0,1,0
7079.793361,8.865,9.306,10.82,1.609,3.497,1,0,1,0
3439.220067,8.143,8.006,10.597,1.609,3.829,1,0,1,0
2330.877302,7.754,7.131,6.215,1.609,3.434,1,0,1,0
4469.357763,8.405,7.824,7.313,1.609,3.689,1,0,1,0
3019.963427,8.013,7.755,9.028,1.609,3.664,1,0,1,0
9081.54853,9.114,8.7,8.006,1.609,3.689,1,0,1,0
6614.371099,8.797,9.105,8.006,1.609,3.638,1,0,1,0
2710.802512,7.905,7.824,9.21,1.609,3.611,1,0,1,0
4596.268235,8.433,8.102,9.852,1.609,3.97,1,0,1,0
1759.878409,7.473,7.195,6.502,1.609,3.714,1,0,1,0
4550.534602,8.423,8.517,7.824,1.609,3.871,1,0,1,0
2030.424168,7.616,7.719,9.21,1.609,4.159,1,0,1,0
5079.661985,8.533,8.517,8.517,1.609,3.738,1,0,1,0
3130.662743,8.049,8.161,9.903,1.609,3.761,1,0,1,0
1730.213344,7.456,10.597,7.824,1.609,3.714,1,0,1,0
1355.600759,7.212,6.109,7.824,1.609,3.584,1,0,1,0
2085.992416,7.643,7.576,7.131,1.609,3.611,1,0,1,0
5949.128398,8.691,8.412,7.313,1.609,3.611,1,0,1,0
4179.721933,8.338,9.105,10.127,1.609,3.526,1,0,1,0
3470.312755,8.152,9.393,11.156,1.609,3.555,1,0,1,0
744.7138123,6.613,7.131,7.824,1.609,4.174,1,0,1,0
2010.22111,7.606,7.741,9.21,1.609,3.555,1,0,1,0
1510.20397,7.32,4.472,8.517,1.609,3.932,1,0,1,0
2109.064999,7.654,7.65,7.313,1.609,3.664,1,0,1,0
1950.810098,7.576,7.467,9.77,1.609,3.466,1,0,1,0
10056.75674,9.216,9.616,9.616,1.609,3.97,1,0,1,0
1389.917956,7.237,7.919,10.127,1.609,3.555,1,0,1,0
4158.875482,8.333,7.601,7.601,1.609,3.912,1,0,1,0
6761.499744,8.819,8.7,7.601,1.609,3.584,1,0,1,0
3439.220067,8.143,9.616,9.616,1.609,3.761,1,0,1,0
3999.801445,8.294,7.601,9.903,1.609,3.664,1,0,1,0
4637.821358,8.442,9.105,8.294,1.609,3.611,1,0,1,0
1540.712114,7.34,6.908,9.903,1.609,3.664,1,0,1,0
4109.267222,8.321,8.517,7.313,1.609,3.912,1,0,1,0
1910.270244,7.555,7.601,8.517,1.609,4.159,1,0,1,0
3168.457008,8.061,8.161,8.923,1.609,3.611,1,0,1,0
1719.863145,7.45,8.335,9.21,1.609,3.784,1,0,1,0
1319.489238,7.185,6.908,10.463,1.609,3.761,1,0,1,0
4895.149031,8.496,8.517,6.908,1.609,3.497,1,0,1,0
7244.515653,8.888,8.987,7.601,1.609,3.584,1,0,1,0
4158.875482,8.333,8.294,9.21,1.609,3.526,1,0,1,0
2969.057971,7.996,8.412,8.006,1.609,3.97,1,0,1,0
5281.682599,8.572,9.21,8.517,1.609,3.219,1,0,1,0
1910.270244,7.555,8.124,8.355,1.609,3.584,1,0,1,0
1363.758814,7.218,7.467,6.62,1.609,3.401,1,0,1,0
4880.48559,8.493,9.105,9.21,1.609,3.526,1,0,1,0
1650.774746,7.409,7.313,6.62,1.609,3.497,1,0,1,0
1399.681514,7.244,9.21,9.21,1.609,3.526,1,0,1,0
2779.426805,7.93,7.824,7.313,1.609,3.664,1,0,1,0
1355.600759,7.212,6.908,7.719,1.609,3.638,1,0,1,0
3056.421298,8.025,7.755,9.721,1.609,3.434,1,0,1,0
9423.859528,9.151,9.393,10.309,1.609,3.611,1,0,1,0
1895.049048,7.547,7.419,9.498,1.609,3.829,1,0,1,0
909.5955044,6.813,6.62,6.215,1.609,3.584,1,0,1,0
925.1908125,6.83,7.131,8.23,1.609,4.025,1,0,1,0
659.8417279,6.492,8.23,9.21,1.609,3.497,1,0,1,0
2271.055545,7.728,8.006,8.294,1.609,4.143,1,0,1,0
3529.812386,8.169,9.21,9.21,1.609,4.06,1,0,1,0
1247.628714,7.129,7.313,7.601,1.609,3.497,1,0,1,0
2140.939435,7.669,8.294,7.313,1.609,3.761,1,0,1,0
1423.679505,7.261,7.601,5.991,1.609,3.611,1,0,1,0
5120.462265,8.541,8.854,7.824,1.609,3.526,1,0,1,0
3999.801445,8.294,8.949,8.854,1.609,4.078,1,0,1,0
5513.748614,8.615,9.105,8.923,1.609,3.989,1,0,1,0
2375.587371,7.773,6.908,6.908,1.609,3.434,1,0,1,0
2179.825267,7.687,7.003,6.908,1.609,3.497,1,0,1,0
1624.572527,7.393,6.908,5.521,1.609,2.996,1,0,1,0
1822.564766,7.508,7.824,8.854,1.609,3.466,1,0,1,0
3561.724084,8.178,7.824,8.7,1.609,3.497,1,0,1,0
1660.709168,7.415,7.824,7.313,1.609,3.761,1,0,1,0
2230.542258,7.71,9.616,10.309,1.609,3.332,1,0,1,0
1366.489061,7.22,8.795,5.991,1.609,3.367,1,0,1,0
295.00727,5.687,6.438,7.131,1.609,3.367,1,0,1,0
2421.155053,7.792,8.517,8.7,1.609,3.332,1,0,1,0
1042.1071,6.949,6.908,9.616,1.609,3.611,1,0,1,0
1220.480607,7.107,7.601,8.161,1.609,3.497,1,0,1,0
4019.850533,8.299,11.29,6.908,1.609,3.664,1,0,1,0
2966.090397,7.995,7.313,6.215,1.609,3.584,1,0,1,0
1745.855548,7.465,7.131,9.77,1.609,3.497,1,0,1,0
2599.30661,7.863,7.824,8.854,1.609,3.434,1,0,1,0
935.4240913,6.841,7.131,5.298,1.609,3.434,1,0,1,0
3819.97822,8.248,7.741,5.991,1.609,4.078,1,0,1,0
3889.360394,8.266,8.319,7.313,1.609,4.159,1,0,1,0
2665.10837,7.888,7.601,9.21,1.609,3.611,1,0,1,0
1960.588574,7.581,8.294,6.908,1.609,3.951,1,0,1,0
2951.296959,7.99,7.919,10.127,1.609,3.892,1,0,1,0
2919.010593,7.979,7.601,9.616,1.609,3.434,1,0,1,0
2347.250683,7.761,7.419,7.889,1.609,3.332,1,0,1,0
1459.720123,7.286,7.131,6.908,1.609,3.045,1,0,1,0
6843.126522,8.831,8.7,9.616,1.609,3.97,1,0,1,0
5340.101824,8.583,8.854,11.002,1.609,3.178,1,0,1,0
1859.383016,7.528,8.923,7.313,1.609,3.689,1,0,1,0
1759.878409,7.473,7.634,8.805,1.609,3.912,1,0,1,0
4532.368819,8.419,8.805,8.805,1.609,3.714,1,0,1,0
3619.170012,8.194,8.517,10.127,1.609,3.892,1,0,1,0
3294.468075,8.1,7.783,6.908,1.609,3.526,1,0,1,0
2385.108751,7.777,7.419,8.112,1.609,3.258,1,0,1,0
1449.537762,7.279,8.161,8.923,1.609,3.178,1,0,1,0
1140.24679,7.039,5.858,6.215,1.609,4.06,1,0,1,0
1435.114621,7.269,8.006,10.127,1.609,3.932,1,0,1,0
2519.964265,7.832,9.629,9.903,1.609,3.912,1,0,1,0
1919.845513,7.56,7.601,5.809,1.609,3.135,1,0,1,0
1540.712114,7.34,7.131,10.127,1.609,4.111,1,0,1,0
3551.054924,8.175,8.294,9.21,1.609,3.871,1,0,1,0
484.9277933,6.184,7.467,6.62,1.609,4.007,1,0,1,0
3971.900601,8.287,7.601,10.127,1.609,4.06,1,0,1,0
486.871389,6.188,8.294,9.21,1.609,3.97,1,0,1,0
4568.773193,8.427,8.7,10.309,1.609,3.332,1,0,1,0
669.8139585,6.507,6.908,8.006,1.609,4.078,1,0,1,0
749.9450971,6.62,6.31,6.908,1.609,4.205,1,0,1,0
2689.202607,7.897,8.006,9.433,1.609,3.951,1,0,1,0
2090.168576,7.645,7.601,9.616,1.609,3.784,1,0,1,0
2421.155053,7.792,8.517,10.021,1.609,3.738,1,0,1,0
1725.030482,7.453,9.328,10.532,1.609,3.932,1,0,1,0
1529.964788,7.333,7.313,6.908,1.609,3.807,1,0,1,0
2904.451967,7.974,6.908,6.908,1.609,4.007,1,0,1,0
1109.872031,7.012,8.294,8.78,1.609,3.829,1,0,1,0
1199.907801,7.09,6.215,7.313,1.609,3.296,1,0,1,0
1990.219076,7.596,8.294,10.597,1.609,4.127,1,0,1,0
1786.475565,7.488,8.112,10.82,1.609,3.932,1,0,1,0
3439.220067,8.143,8.294,8.006,1.609,3.807,1,0,1,0
2841.251775,7.952,8.294,7.601,1.609,3.401,1,0,1,0
1467.037001,7.291,7.195,7.419,1.609,3.714,1,0,1,0
1371.965963,7.224,8.517,9.21,1.609,3.932,1,0,1,0
1298.545408,7.169,8.112,8.517,1.609,4.06,1,0,1,0
6348.666057,8.756,7.824,9.21,1.609,3.912,1,0,1,0
2243.965742,7.716,8.006,10.309,1.609,4.043,1,0,1,0
2570.87092,7.852,8.294,9.21,1.609,3.611,1,0,1,0
1310.285066,7.178,7.919,8.006,1.609,4.159,1,0,1,0
2192.943534,7.693,8.006,8.805,1.609,3.892,1,0,1,0
7661.782975,8.944,8.006,8.517,1.609,3.989,1,0,1,0
3819.97822,8.248,9.903,8.006,1.609,3.829,1,0,1,0
1190.346833,7.082,6.908,5.704,1.609,3.807,1,0,1,0
744.7138123,6.613,8.006,8.517,1.609,4.007,1,0,1,0
704.8605628,6.558,7.131,7.824,1.609,4.025,1,0,1,0
1740.62583,7.462,8.7,9.616,1.609,4.22,1,0,1,0
1380.222504,7.23,8.175,7.313,1.609,4.007,1,0,1,0
719.8191501,6.579,7.824,6.62,1.609,3.584,1,0,1,0
2399.462421,7.783,7.824,10.204,1.609,4.143,1,0,1,0
659.8417279,6.492,9.616,6.908,1.609,3.367,1,0,1,0
8708.022446,9.072,8.517,10.597,1.609,3.638,1,0,0,0
8258.514436,9.019,9.278,10.198,1.609,3.912,1,0,0,0
1895.049048,7.547,6.908,8.923,1.609,3.664,1,0,0,0
8690.623806,9.07,8.161,8.006,1.609,4.111,1,0,0,0
6298.079345,8.748,8.854,8.006,1.609,3.85,1,0,0,0
8400.109328,9.036,8.294,5.521,1.609,3.664,1,0,0,0
2239.482295,7.714,7.256,5.809,1.609,4.094,1,0,0,0
2226.085632,7.708,9.077,9.903,1.609,3.584,1,0,0,0
2710.802512,7.905,7.937,8.613,1.609,3.664,1,0,0,0
5591.483972,8.629,8.161,8.517,1.609,3.638,1,0,0,0
2409.079492,7.787,8.161,9.903,1.609,3.738,1,0,0,0
5120.462265,8.541,8.603,7.313,1.609,3.714,1,0,0,0
3640.950307,8.2,8.517,8.517,1.609,3.555,1,0,0,0
3597.520007,8.188,8.594,9.35,1.609,3.689,1,0,0,0
2126.00519,7.662,7.824,9.077,1.609,4.078,1,0,0,0
5250.087384,8.566,8.7,8.006,1.609,3.434,1,0,0,0
3881.589447,8.264,8.055,7.313,1.609,3.664,1,0,0,0
2939.515351,7.986,7.804,9.616,1.609,4.007,1,0,0,0
6741.245641,8.816,9.03,9.849,1.609,3.664,1,0,0,0
5329.432294,8.581,6.477,9.21,1.609,3.555,1,0,0,0
4573.344252,8.428,7.601,9.852,1.609,3.497,1,0,0,0
5524.787146,8.617,9.259,9.616,1.609,3.761,1,0,0,0
6161.034619,8.726,9.616,11.225,1.609,3.951,1,0,0,0
4637.821358,8.442,8.613,6.215,1.609,3.807,1,0,0,0
2620.184463,7.871,10.342,9.616,1.609,3.611,1,0,0,0
2195.137575,7.694,8.294,9.903,1.609,3.689,1,0,0,0
4238.649571,8.352,8.517,9.21,1.609,3.584,1,0,0,0
4272.694766,8.36,9.195,8.412,1.609,3.738,1,0,0,0
1809.851361,7.501,7.65,8.517,1.609,3.434,1,0,0,0
2998.8975,8.006,8.161,10.597,1.609,3.611,1,0,0,0
960.0640491,6.867,7.195,5.809,1.609,3.611,1,0,0,0
2963.125789,7.994,8.294,7.824,1.609,3.892,1,0,0,0
1829.869625,7.512,7.313,9.903,1.609,3.784,1,0,0,0
2413.902472,7.789,8.112,9.21,1.609,3.829,1,0,0,0
11395.79834,9.341,9.68,9.616,1.609,3.497,1,0,0,0
4451.516039,8.401,6.908,8.854,1.609,3.526,1,0,0,0
2681.147088,7.894,7.131,6.908,1.609,3.714,1,0,0,0
2601.907217,7.864,9.048,8.517,1.609,3.638,1,0,0,0
1902.644425,7.551,8.161,6.908,1.609,3.664,1,0,0,0
4411.632141,8.392,8.112,6.908,1.609,3.97,1,0,0,0
1702.750221,7.44,7.824,9.616,1.609,3.664,1,0,0,0
1199.907801,7.09,7.419,7.601,1.609,3.714,1,0,0,0
2195.137575,7.694,8.517,10.127,1.609,3.584,1,0,0,0
1809.851361,7.501,7.824,6.908,1.609,4.19,1,0,0,0
1126.645598,7.027,7.601,8.112,1.609,3.526,1,0,0,0
809.9722599,6.697,7.131,7.467,1.609,3.434,1,0,0,0
2190.751687,7.692,7.601,8.517,1.609,3.638,1,0,0,0
913.2411729,6.817,7.419,7.601,1.609,3.664,1,0,0,0
2149.520343,7.673,7.601,9.616,1.609,3.434,1,0,0,0
1220.480607,7.107,8.006,8.517,1.609,3.367,1,0,0,0
829.6467435,6.721,6.215,6.215,1.609,3.332,1,0,0,0
2160.294859,7.678,7.824,9.21,1.609,3.664,1,0,0,0
3140.068833,8.052,8.517,8.517,1.609,3.555,1,0,0,0
869.5710117,6.768,8.517,8.517,1.609,3.526,1,0,0,0
1704.453823,7.441,7.467,7.601,1.609,3.434,1,0,0,0
2356.658489,7.765,8.092,7.313,1.609,3.714,1,0,0,0
1910.270244,7.555,8.161,8.517,1.609,3.555,1,0,0,0
1020.451035,6.928,6.908,8.923,1.609,3.584,1,0,0,0
1508.694521,7.319,7.601,9.21,1.609,3.638,1,0,0,0
3778.188723,8.237,7.65,9.77,1.609,3.584,1,0,0,0
794.7280654,6.678,8.006,8.517,1.609,3.091,1,0,0,0
4870.734373,8.491,8.987,9.473,1.609,3.367,1,0,0,0
793.9337345,6.677,7.09,6.685,1.609,3.135,1,0,0,0
3171.627049,8.062,7.755,8.805,1.609,3.466,1,0,0,0
3344.257584,8.115,7.313,8.923,1.609,3.912,1,0,0,0
6891.196456,8.838,8.545,9.132,1.609,3.664,1,0,0,0
1519.292432,7.326,7.601,5.809,1.609,3.932,1,0,0,0
940.112924,6.846,7.601,9.028,1.609,3.219,1,0,0,0
4188.089741,8.34,8.294,9.616,1.609,4.025,1,0,0,0
1053.633557,6.96,7.117,7.419,1.609,3.97,1,0,0,0
1253.882479,7.134,7.195,8.805,1.609,3.807,1,0,0,0
735.0951892,6.6,7.313,7.131,1.609,3.091,1,0,0,0
581.7262638,6.366,6.908,8.517,1.609,3.932,1,0,0,0
2762.800173,7.924,8.537,10.242,1.609,3.664,1,0,0,0
2075.588486,7.638,8.946,9.964,1.609,3.689,1,0,0,0
5377.613675,8.59,9.185,8.355,1.609,3.932,1,0,0,0
440.0991313,6.087,6.908,7.131,1.609,3.258,1,0,0,0
990.2921494,6.898,7.601,8.517,1.609,3.912,1,0,0,0
2190.751687,7.692,7.467,9.306,1.609,3.97,1,0,0,0
5409.976348,8.596,8.7,10.463,1.609,4.078,1,0,0,0
1442.308163,7.274,7.601,8.805,1.609,3.892,1,0,0,0
4341.607716,8.376,8.987,9.21,1.609,3.664,1,0,0,0
2140.939435,7.669,7.783,7.65,1.609,4.078,1,0,0,0
3940.252159,8.279,7.824,9.21,1.609,3.714,1,0,0,0
2266.517973,7.726,7.949,7.419,1.609,4.025,1,0,0,0
1026.592146,6.934,7.419,6.502,1.609,3.85,1,0,0,0
1629.453563,7.396,7.313,10.597,1.609,3.892,1,0,0,0
1853.813226,7.525,6.908,7.889,1.609,3.989,1,0,0,0
1490.698379,7.307,7.244,9.903,1.609,3.664,1,0,0,0
919.6562878,6.824,5.521,9.21,1.609,4.143,1,0,0,0
1359.673668,7.215,7.419,8.112,1.609,3.738,1,0,0,0
1439.426429,7.272,6.908,8.517,1.609,4.159,1,0,0,0
1480.299928,7.3,7.467,9.616,1.609,3.434,1,0,0,0
